window_id,dur_mean,dur_std,sbytes_mean,sbytes_std,dbytes_mean,dbytes_std,rate_mean,rate_std,sttl_mean,sttl_std,dttl_mean,dttl_std,sinpkt_mean,sinpkt_std,dinpkt_mean,dinpkt_std,smean_mean,smean_std,dmean_mean,dmean_std,service_-_mean,service_dhcp_mean,service_dns_mean,service_ftp_mean,service_ftp-data_mean,service_http_mean,service_irc_mean,service_pop3_mean,service_radius_mean,service_smtp_mean,service_snmp_mean,service_ssh_mean,service_ssl_mean,state_CON_mean,state_ECO_mean,state_FIN_mean,state_INT_mean,state_REQ_mean,state_RST_mean,proto_nunique,window_attack
1316,0.10795059019658405,0.26792184459278146,5.332916616506559,1.0853513405884594,1.3943270495471771,2.8722757454191283,10.312472594444868,3.750576177029821,236.72,55.22371032281497,50.4,101.3078117781286,0.9273147412188176,1.8152553196214067,0.8000010535781528,1.6232063056737849,1.6515937977483657,0.08210433420827433,0.92387011681131,1.904171642244003,0.23,0.0,0.66,0.02,0.01,0.07,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,6,1
1317,0.17771523690950267,0.3842296370210517,5.3484676001817135,1.1315072393719519,1.398440904382938,2.866614652376714,9.830820410005176,4.171234530198973,236.72,55.22371032281499,50.4,101.30781177812857,1.2162407935917583,2.178744387720568,0.8842288506606693,1.7939101615988033,1.636135726307011,0.046864840178576096,0.923284502895438,1.894241667113914,0.14,0.0,0.74,0.02,0.01,0.08,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.2,0.79,0.01,0.0,4,1
1318,0.1346140257964414,0.3042992435877913,5.485457413620486,1.1565984616874916,1.127854800973288,2.5555349275014887,9.91445819126621,3.9339433831422617,244.4,42.05623940305734,42.84,95.13634235329648,1.0728460639154975,2.0614650115867463,0.75589976018568,1.7413856438136839,1.6777541936372808,0.11590264495822916,0.7580670604036438,1.7311171443782378,0.26,0.0,0.64,0.01,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.8,0.03,0.0,3,1
1319,0.09713958226243782,0.23406905011026,5.313838477324318,1.1786206392128424,1.2918656368825583,2.996855791028691,10.54446888381064,3.4370080658835174,244.4,42.05623940305734,45.36,97.302975755673,0.7702563906631161,1.7817523807781983,0.7698465976486581,1.812827553553992,1.657111043186055,0.10185705630405348,0.8227839956037858,1.8444450064028637,0.18,0.01,0.75,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.17,0.82,0.0,0.0,2,1
1320,0.08124023509271443,0.1964129216213305,5.352235938628562,1.3875834904250794,1.2799595894736107,2.705774222798833,10.559654683537149,3.478907812735097,238.64,52.35070547410382,47.88,99.35786558972298,0.7605422384508507,1.5506997330443224,0.7568700453296742,1.5866082582318537,1.6566754996542326,0.0953604721815213,0.845941347895601,1.7979136286525415,0.11,0.0,0.77,0.0,0.0,0.09,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.19,0.81,0.0,0.0,3,1
1321,0.08764904943289294,0.19148242338496663,5.307120066985889,1.2026187455686492,1.5052794364109678,2.928619680936721,10.242337900319615,3.550291413927924,236.72,55.22371032281498,55.44,104.91596637309308,0.8547019522019614,1.654427379720808,0.9025271970425598,1.7346478293143937,1.6474420317503495,0.0739691332631218,1.0021188618493155,1.9483757242402033,0.12,0.0,0.74,0.0,0.01,0.11,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.22,0.78,0.0,0.0,2,1
1322,0.16909668980000173,0.2837792639647991,5.591864026321275,1.5152510878700334,2.1517638806461843,3.342075355563032,9.522043710183265,4.227619654822915,232.88,60.37747924516226,78.12,117.13544607535638,1.368921996856797,2.1453067722595676,1.4217443931391507,2.2248077408435583,1.656758128823987,0.10381125845757413,1.3761324421720713,2.13786917494298,0.2,0.0,0.67,0.02,0.0,0.06,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.31,0.69,0.0,0.0,3,1
1323,0.15710976793341871,0.266740854946591,5.6381890533661165,1.3984459166647427,2.3702526850132157,3.5387662082354447,9.264936197964426,4.130656316063115,227.12,66.95713689979718,85.68,119.9759975995199,1.3744836623380214,1.9516778691438241,1.4110044515456712,2.0249178989220376,1.659766805219749,0.09992336932016964,1.5265424535075638,2.2182611694151273,0.21,0.0,0.63,0.0,0.0,0.11,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.34,0.66,0.0,0.0,2,1
1324,0.07397222616569689,0.1882869769590598,5.2158154117915805,1.1091614777814705,1.0611450989171565,2.5486015349676037,10.596340283013268,3.159411417226723,248.24,32.91774873557093,40.32,92.85014319272258,0.6570300426337112,1.5167185768618296,0.689702583043325,1.6184993471143228,1.6499823539229785,0.07689995167678418,0.6877588258858423,1.6385313068126623,0.22,0.0,0.74,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.16,0.84,0.0,0.0,5,1
1325,0.07668910477187149,0.1830052655083548,5.363253515875047,1.1196023871939549,1.1673909054997498,2.5641845271547146,10.46838066151285,3.3229291854091603,248.24,32.91774873557094,45.36,97.302975755673,0.834427877802395,1.8726873848157244,0.786442385959101,1.7109056231931765,1.6708742936303767,0.09960049142784065,0.7786958934671081,1.71259826957755,0.31,0.0,0.61,0.0,0.0,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.81,0.01,0.0,9,1
1326,0.1258359585141065,0.24247545157105516,5.501155959044988,1.4610493000831142,1.78891406109358,3.191190407362499,9.77968494510229,3.7371159014611868,230.96,62.70693741524936,63.0,109.66892325208966,1.03764873723589,1.8496355177844397,1.086662647563874,1.932439274459028,1.6629941669688726,0.10467419980799587,1.1739011022713832,2.09729920714273,0.21,0.0,0.66,0.01,0.02,0.06,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,4,1
1327,0.06085209666567782,0.1722327934594359,5.045450184637034,0.7075157083331965,0.9306204832493097,2.508551611619594,11.09385807070697,3.0346605045745645,244.4,42.05623940305733,32.76,85.17541258538704,0.5458178397831559,1.4217928718726707,0.5474031987343742,1.462067449580672,1.6323295823778872,0.032561429903494386,0.6094009153324123,1.6329165260940535,0.11,0.0,0.81,0.01,0.01,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.87,0.0,0.0,5,1
1328,0.17763228013363094,0.3199842840514957,5.65951975087075,1.469846544611346,2.0597072064590574,3.4257111142591654,9.401792446298941,4.168150520034931,229.04,64.89555244600919,70.56,113.71773668326169,1.3551932995510014,2.129477967796818,1.2440780565002512,2.0662529427899035,1.6749801827775384,0.11188926471614834,1.354064874703585,2.2542442060001324,0.25,0.0,0.57,0.02,0.04,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.72,0.0,0.0,5,1
1329,0.12305547611046493,0.29409174379130876,5.345952198670911,1.2040189753497332,1.543295078689922,2.9391010826879738,9.956452771090902,3.8071153523765457,234.8,57.89017815893062,54.12,102.882033063469,0.9641942900578954,1.8810854407279858,0.9143238149753575,1.8252277226860736,1.651744076634366,0.08239701489376244,1.0195624053398378,1.9247499404534094,0.14,0.0,0.71,0.03,0.03,0.07,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.2,0.77,0.0,0.0,4,1
1330,0.08032985826962616,0.16967400156192536,5.232479449897609,1.022548714512437,1.6084619978919488,3.0342317510657195,10.26206450645026,3.5993906550005406,229.04,64.89555244600918,56.04,104.76717043043588,0.8512042682626383,1.6275380869754585,0.8743875080802097,1.6819735322106586,1.6384339526834495,0.057018360029821816,1.095597822901843,2.0789107501958224,0.09,0.0,0.75,0.02,0.02,0.11,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.22,0.77,0.0,0.0,2,1
1331,0.10198679490920753,0.31215154281594854,5.395959146088768,1.6777420236383618,0.9947173347707166,2.689265208924209,10.887331843722174,3.028883344212852,244.4,42.05623940305734,27.0,76.07412652980464,0.564072891140242,1.492600257887685,0.5947190702162569,1.6106849941669723,1.6674198389140966,0.12413360276252611,0.613607681434679,1.652438390431246,0.19,0.0,0.74,0.0,0.0,0.05,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.1,0.87,0.0,0.0,3,1
1332,0.08558090584112117,0.2394351857877591,5.308186934942778,1.4205038782027917,1.0737323811655408,2.6037079337762514,10.706495520697032,3.1567036009312206,238.64,52.350705474103826,35.88,87.84275206816491,0.6339503866229337,1.530943832060591,0.6710805789751147,1.6362274065578493,1.6598747361405257,0.10792583649355801,0.7033123003366826,1.7267549722880082,0.12,0.0,0.79,0.01,0.0,0.07,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.14,0.85,0.0,0.0,3,1
1333,0.12500993617895312,0.2229208384513734,5.458436543438977,1.2316876775968972,2.0618142454331623,3.4002748163896395,9.811720054634767,3.9583796643451503,223.28,70.74296624207435,70.56,113.71773668326169,1.142402838407302,1.85775875794833,1.148873275664738,1.8737394926793574,1.6518569825872236,0.08557129093861128,1.364623558291536,2.2606162942698345,0.2,0.0,0.63,0.03,0.04,0.08,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.28,0.72,0.0,0.0,2,1
1334,0.18060011022420625,0.32183566519273954,5.548216179615515,1.2808985783896818,1.6745318881496385,3.195285413014384,9.386133004258639,4.051029128307119,236.72,55.22371032281497,57.96,106.58405133977598,1.2791576014343036,2.026845014036348,1.0031048342464584,1.9220394806265437,1.6423848357132453,0.07867473020463052,1.07744872882059,2.0399440382589225,0.23,0.0,0.67,0.01,0.01,0.03,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.23,0.77,0.0,0.0,3,1
1335,0.1474623810514196,0.2866723614481628,5.531083597407205,1.6177523790421433,1.7867799265733402,3.410063164046395,9.843026177683234,3.649839381959139,229.04,64.89555244600918,57.96,106.58405133977597,1.0584973793462686,1.9233103004341692,1.0341942098622487,1.969906096897618,1.6587484868947897,0.10504869946404319,1.1372304012148151,2.1624730832312387,0.14,0.0,0.72,0.0,0.01,0.08,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.23,0.77,0.0,0.0,3,1
1336,0.12986907642628884,0.3046257655243405,5.320762846146908,1.1693607315342087,1.2881667152690581,2.734414243022055,10.17867533826448,3.7708568416512893,242.48,45.82718526258087,47.88,99.35786558972295,0.9684151783243726,1.9212539756879865,0.8466866612336258,1.7674764159422043,1.6485211758338545,0.08936755735252826,0.8366216763130552,1.7719319588749716,0.19,0.0,0.72,0.01,0.01,0.04,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.19,0.81,0.0,0.0,4,1
1337,0.1387594342305472,0.34919060116624256,5.411793330013808,1.3832481896669744,1.2045922343867832,2.8069790800097394,10.083065469005858,3.755904830142024,238.64,52.35070547410382,40.92,92.78079738629305,0.943076247684612,1.9550335402204695,0.6681680217606385,1.566776796332381,1.6605258171440562,0.10466349824931213,0.796479858149871,1.8386706989177803,0.17,0.0,0.76,0.0,0.0,0.05,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.16,0.82,0.01,0.0,4,1
1338,0.13625811394761558,0.38364476503960215,5.3705183294269645,1.3390887615411675,0.6843930509355313,2.0785137497711377,10.689054126887266,3.583231873771115,242.48,45.82718526258087,25.2,75.98085883359643,0.7874213208120545,1.9321354669888933,0.4528449062804167,1.3699626263590234,1.6658055986659934,0.09304295717412481,0.43538204717518425,1.3196641108495373,0.29,0.0,0.62,0.02,0.02,0.01,0.0,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.1,0.85,0.05,0.0,7,1
1339,0.0469945459743461,0.20782048824162025,5.031048778206658,1.0312688464835316,0.30533622403250676,1.5666524663224966,11.456507753807262,2.541466307468585,250.16,27.015416474167623,10.08,49.630489162866944,0.33592011908706176,1.2642732727274661,0.15281614437017912,0.7681811734426118,1.6443858216874252,0.08464842794412168,0.1896269463777235,0.9685363578361935,0.08,0.0,0.88,0.0,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.95,0.01,0.0,5,1
1340,0.10071279471568495,0.28444585437007114,5.352822653531584,1.416385903362268,0.9382162601031955,2.4908865485536045,10.526603974618169,3.36756362822584,242.48,45.82718526258087,32.76,85.17541258538704,0.7308707556123052,1.750055025238525,0.5566576522832017,1.4704228117020932,1.6664874091401807,0.10900068565128908,0.6194090351513755,1.6570668231816608,0.16,0.0,0.74,0.01,0.0,0.07,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.13,0.87,0.0,0.0,7,1
1341,0.1705871783141244,0.3774492077940852,5.438882881738809,1.248775443064363,1.2168567392618195,2.6795116542722903,10.006692595354885,3.9653474057896827,240.56,49.23502079543862,45.36,97.302975755673,1.103566926919861,2.213831096423849,0.9098621697336878,1.9925156524897527,1.6674222168034896,0.08597513099816849,0.7846571024168711,1.726615892820957,0.33,0.0,0.57,0.04,0.01,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.82,0.0,0.0,10,1
1342,0.13453509945766282,0.2872046039022087,5.4117245366677444,1.1003876038632887,1.5786312277669987,2.9548348585178346,10.028001315644183,3.921372405174522,234.8,57.8901781589306,57.96,106.58405133977597,1.0797274792307552,2.028233303139203,1.1139583572383451,2.101738755465708,1.6664195495145784,0.08389889274227726,1.057308781717201,1.9973082728213278,0.31,0.0,0.54,0.0,0.03,0.1,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.23,0.77,0.0,0.0,7,1
1343,0.10225328336688945,0.2854797037232607,5.188340853380023,1.000769846385896,0.7834284715432028,2.1596579281704362,10.737824545643534,3.385906461575925,248.24,32.91774873557093,30.24,82.30285535751479,0.7126258362997301,1.802743119492088,0.5893685510557343,1.610839843369291,1.6505260559770307,0.09137099192870489,0.5127317920405529,1.4179069753023334,0.15,0.0,0.78,0.03,0.01,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.12,0.88,0.0,0.0,6,1
1344,0.10851278358891163,0.34341177021383973,5.170006083215732,1.0392449596929139,0.636931437799497,2.1237670348864013,10.742183916706578,3.2559912726772238,248.24,32.91774873557093,22.68,72.48111979869465,0.6777534251433986,1.824039065816235,0.3825028810686789,1.26520145640644,1.646332948807733,0.06920098378382168,0.4152031904395833,1.381598664178612,0.22,0.0,0.74,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.09,0.88,0.03,0.0,6,1
1345,0.07927943413904816,0.1842658136911363,5.275104283097999,1.0465075015177987,1.1482861186304936,2.6338417766797932,10.651378017774386,3.3846653611423587,246.32,37.813706028851016,42.84,95.13634235329648,0.8015504367570027,1.7590865818935337,0.7619534679218697,1.7070232619110153,1.6612697786318333,0.08566750715427583,0.774285745677982,1.794104424764377,0.31,0.0,0.59,0.0,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.82,0.01,0.0,8,1
1346,0.09559607319884134,0.25693493732694067,5.276940024655511,1.0291535727323629,1.340507438423444,2.9535985310048405,10.541334930693521,3.5282790329319687,236.72,55.22371032281498,45.36,97.30297575567302,0.698270748138583,1.6949406549662251,0.6978527124099934,1.7245007754095911,1.6634459945263138,0.0818450039110613,0.9326973704879701,2.0559676485438576,0.24,0.0,0.65,0.01,0.0,0.07,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.03,0.0,0.15,0.82,0.0,0.0,9,1
1347,0.07483834997090794,0.2249767149120288,5.240718168641149,1.233029439492629,0.6517882658676695,1.9766110564775998,10.95019054017407,2.9428062633895515,246.32,37.813706028851016,25.2,75.98085883359643,0.5266918885925097,1.5228225319484636,0.48651598962093245,1.481814153710384,1.6665003239593674,0.10754742547908125,0.4090408898420536,1.2401665628723284,0.18,0.01,0.75,0.01,0.0,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.1,0.89,0.01,0.0,6,1
1348,0.04198586601567586,0.1757171392222653,5.053311123209506,0.788388091345113,0.5475512247990233,2.1605129100283276,11.407004053288086,2.321791140703691,246.32,37.813706028851,15.72,60.29491158992079,0.29400816907013305,1.1259073838002858,0.2589371103826582,1.0580442424110976,1.6516629050758067,0.08099023846963838,0.35074773662186387,1.3362281258786382,0.17,0.01,0.78,0.01,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.06,0.93,0.0,0.0,8,1
1349,0.08298332524546397,0.24070319327458115,5.261469388878393,1.1792046319615295,1.0905337831841642,2.815336823088433,10.773757391391145,3.2486691686031945,232.88,60.37747924516228,33.36,85.15363655289079,0.6035987835887269,1.6312151210959018,0.4949411638708184,1.3582586550666431,1.663674816212975,0.10597829201975524,0.7408983845250771,1.8936215274238537,0.16,0.0,0.74,0.0,0.0,0.06,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.12,0.86,0.0,0.0,6,1
1350,0.04960481558593438,0.1691328652742798,5.0362729322699495,0.6434124722725654,0.7751172115245974,2.2907361742146866,10.986631958433204,2.782470030540745,248.24,32.91774873557093,20.04,65.03828243287319,0.49003895256428864,1.3914729240211765,0.33011787758450056,1.2194402707899088,1.6445645752558036,0.056864313064915795,0.5662833032226797,1.6511718178991817,0.21,0.0,0.76,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.07,0.89,0.0,0.0,5,1
1351,0.03999759620383611,0.19422521547877228,4.995551530967421,0.7221198549472303,0.343150164844677,1.5971430965343205,11.594671776054675,2.307464256868555,252.08,19.200000000000003,12.6,55.198814216512766,0.2903199903575342,1.1686370297885975,0.21788479486439208,0.9913484047041402,1.645103322413104,0.053316022325750445,0.2243065971328195,1.026846234922982,0.18,0.0,0.79,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.94,0.01,0.0,9,1
1352,0.10475168341004969,0.28806490519813216,5.065213087935843,0.7563963160747148,0.7781521328394163,2.261965262968125,10.485150228023793,3.4607705053181363,246.32,37.813706028851016,27.72,79.24544150927547,0.8202801570923909,2.065894997217399,0.49041310669912597,1.4212671587094616,1.6395301850665587,0.0567994352541152,0.5219376827627861,1.5259037441172612,0.11,0.0,0.81,0.01,0.01,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.89,0.0,0.0,4,1
1353,0.10909283476382443,0.27881461208127584,5.396552311195405,1.3300424434050837,0.9635705054031023,2.377818550442499,10.450813388000133,3.463189613677949,252.08,19.2,37.8,90.43531088322446,0.7903996427872229,1.8049869280764554,0.6970916248824816,1.6789784114209758,1.6722479695423333,0.10761628310733373,0.6194099862129712,1.5144052782924753,0.27,0.0,0.67,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.15,0.85,0.0,0.0,7,1
1354,0.06948251256107658,0.2546947856927669,5.166977932459303,1.231617663344176,0.5929000176548392,1.930836605269251,11.113016512195102,2.8071971954055073,246.32,37.81370602885102,22.68,72.48111979869465,0.4190354848366523,1.3728488110918415,0.37947132735413114,1.3071122009818263,1.656822276509169,0.0844619629494147,0.38201870088983353,1.232283478521628,0.21,0.0,0.73,0.01,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.08,0.91,0.0,0.0,8,1
1355,0.10226315279899292,0.23124735226093113,5.225744644923082,1.0530431576700099,1.2350765843357703,2.707476529681002,10.42714396990775,3.4978210046663554,244.4,42.05623940305734,45.36,97.302975755673,0.8184826549822537,1.750516662171679,0.8405667560099279,1.815658886758526,1.6458301839240832,0.07583754126498564,0.8080525150003264,1.7750955099456975,0.18,0.0,0.72,0.01,0.0,0.07,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.18,0.82,0.0,0.0,2,1
1356,0.11613229907781453,0.26134074042513405,5.367723248206562,1.1370227812373694,1.3194112464014265,2.6086873092982277,10.070960419057796,3.7970715399909687,242.48,45.827185262580876,51.0,101.18390098321876,1.037002309568494,2.0454839279219383,1.0044305749668927,2.0369528078612347,1.6624203855249433,0.08757877109937677,0.8958280973998086,1.7856943788089243,0.3,0.0,0.59,0.03,0.02,0.04,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.2,0.78,0.01,0.0,9,1
1357,0.09270265168948194,0.25972255818252116,5.283898440746032,1.2614371674603728,0.8525088199389486,2.4289408225926103,10.802888000620001,3.1489818003048233,248.24,32.91774873557093,30.24,82.30285535751479,0.6123573818059951,1.4688759908847653,0.4987724978529002,1.377656193553435,1.649824962793025,0.07516601151552198,0.5456562097097314,1.535984293035886,0.21,0.0,0.76,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.12,0.87,0.01,0.0,5,1
1358,0.12165918700064765,0.29635146399440926,5.490912511799925,1.4128666696031693,1.472653908982962,2.9637607727993545,10.09965461325889,3.8311745189015487,236.72,55.22371032281498,52.92,103.15876554656374,0.9931337955858933,1.8840565366157938,0.8100047497542604,1.6168724060115867,1.6653167150923955,0.11132700451987117,0.9699467695426475,1.946573013615302,0.28,0.0,0.6,0.0,0.01,0.08,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.21,0.79,0.0,0.0,5,1
1359,0.09812646413895781,0.23364754432120355,5.498209746032632,1.38797994192442,1.6707365180260323,3.254809283797473,10.164895361850506,3.6224943505350655,232.88,60.37747924516227,57.96,106.58405133977597,0.8988867586065402,1.6484099654144968,0.8936437324628947,1.6816609809613736,1.6656365018921233,0.1053071659742325,1.0900520944446304,2.0659148574495476,0.22,0.0,0.61,0.01,0.04,0.09,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.22,0.77,0.0,0.0,4,1
1360,0.0643374751157423,0.16132825410853346,5.283552987947615,1.0906554051796884,1.0210898494692093,2.520894515441704,10.728606657195787,3.115119398430943,246.32,37.813706028851016,35.88,87.84275206816493,0.5676297545106652,1.411553728262037,0.5878424773973903,1.482317775687357,1.666191378202685,0.1091929071503562,0.6779418066379924,1.6594565816144105,0.26,0.0,0.67,0.01,0.01,0.03,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.14,0.85,0.0,0.0,6,1
1361,0.05085149516244533,0.203282821210827,5.0763306308354945,0.8242812961626875,0.5054979416084087,1.9631573769732806,11.389593110977112,2.5667578535531006,250.16,27.01541647416762,17.64,64.62096479401318,0.3788572780831476,1.2999342239255516,0.2995322960359123,1.1195733804173509,1.6518194523919576,0.07526945663452339,0.3254942792260503,1.2306508696031913,0.23,0.0,0.75,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.93,0.0,0.0,7,1
1362,0.07368997433437269,0.1936471883224893,5.374866151297442,1.2607084257039354,1.288967558618307,3.0292655855463333,10.581638679534553,3.0768233981896786,236.72,55.22371032281498,39.0,90.32265395891453,0.6416710253871577,1.4464425893365842,0.5708380305414797,1.4126846280393788,1.6696846275864496,0.09715017348822866,0.8431602861541296,1.957630980321973,0.28,0.0,0.61,0.01,0.01,0.07,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.15,0.83,0.0,0.02,3,1
1363,0.09267488906018986,0.18913850684757183,5.381043596912667,1.223795224240051,1.1966165777779028,2.7118350162651153,10.359190449399483,3.7015196309664984,236.72,55.22371032281498,42.84,95.13634235329651,0.8556123087545136,1.5906180053923613,0.6696799839986332,1.5123335870991355,1.648964617687213,0.08050137601159424,0.7877149731980678,1.7979741967718956,0.25,0.0,0.61,0.03,0.02,0.08,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.17,0.83,0.0,0.0,5,1
1364,0.028411633223274196,0.0993498965869456,4.990793305609883,0.6541340223060311,0.6771245347199055,2.2253565446836365,11.197293247289606,2.323147397932248,244.4,42.05623940305734,22.68,72.48111979869466,0.3336044638738396,1.0519252781756434,0.33100981635843835,1.07665339925714,1.6364949524865937,0.04622698758619897,0.45869957230015485,1.5029801426282978,0.12,0.0,0.81,0.0,0.01,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.91,0.0,0.0,5,1
1365,0.19933035947507657,0.32054044481577293,5.749855549474043,1.3482245322956707,2.2058239168553846,3.1596443160835217,8.84346289494944,4.401855512754764,234.8,57.8901781589306,83.76,118.81818042707103,1.5725688972947784,2.200075800116808,1.525186366367806,2.245794556198194,1.6817020791196782,0.10026234847081807,1.451277554391511,2.0818338680885233,0.3,0.0,0.48,0.0,0.0,0.16,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.01,0.0,0.33,0.66,0.0,0.0,8,1
1366,0.08399136152982725,0.21308178465085023,5.087729728983051,0.8901795438290169,1.2014361514130827,2.853492778582713,9.766811950925089,4.217742770106127,224.7,76.99842580051603,42.84,95.13634235329648,0.7132798653875518,1.5847874505248998,0.7123937292741835,1.6135386945775423,1.6320359244032818,0.04470718357931479,0.7644933612131571,1.7563268810881203,0.19,0.0,0.7,0.01,0.0,0.07,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.83,0.0,0.0,6,1
1367,0.09110727745911255,0.21489222893458657,5.179612921715167,1.0101819043855174,1.0079327714554844,2.5023544497612034,10.221798898841898,3.8945971403917183,235.48,59.69458970797975,37.8,90.43531088322446,0.7854903126023687,1.7068840499042297,0.6025992544436224,1.5294808034656056,1.6429686909311079,0.06734840919591699,0.6669790468940403,1.6328259032777794,0.23,0.0,0.72,0.0,0.0,0.03,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.14,0.85,0.0,0.0,7,1
1368,0.19457692699466128,0.34028309214340996,5.660996312954668,1.3287392144269672,2.0247073997961476,3.015535998609392,8.973430661182443,4.36436967355698,240.56,49.235020795438615,80.64,118.14419541006197,1.5427997534307583,2.2324910132624525,1.4970304258877365,2.2372520957535067,1.6704560649424605,0.10043164199754981,1.3404115353829773,1.9988314230774313,0.42,0.0,0.5,0.01,0.0,0.06,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.32,0.68,0.0,0.0,7,1
1369,0.174441208920611,0.33004697167512614,5.5996301269246835,1.323814782124981,2.0417993640376375,3.3539019948158217,9.627641618140522,4.173377410910713,229.04,64.89555244600918,70.56,113.71773668326168,1.2866702639827199,2.1226816056713433,1.3322990821695226,2.206344078304069,1.6726044683994161,0.09262557464148995,1.3496565454549372,2.2262258916893396,0.42,0.0,0.46,0.01,0.0,0.08,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.28,0.72,0.0,0.0,5,1
1370,0.14732613040786352,0.3031361177690624,5.599694534589671,1.466429313871406,1.688382996340646,2.9001498896037217,9.663549356684353,3.92688933704449,244.4,42.05623940305734,61.68,107.81829832892676,1.1352474158518602,1.9529445497114135,1.2188654995456132,2.103617251044471,1.6793641248654736,0.10058242939424801,1.1039950050874103,1.9002697938921118,0.43,0.0,0.45,0.0,0.0,0.1,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.24,0.74,0.0,0.0,4,1
